"case_id","variant","clients","dimension","seed","repetition","status","encoded_plaintext_diff_linf","encoded_plaintext_mismatch_count","q_domain_diff_linf","q_domain_mismatch_count","total_ms","client_upload_bytes","path_to_cs_bytes","total_bytes","legacy_total_wire_bytes","wrapper_elapsed_seconds","result_file"
"openfhe_bgv_only_c50_d784_s2026_r005","openfhe_bgv_only","50","784","2026","5","PASS",,,"0","0","330.941","39387650","0","39387650","39387650","0.432555","results/formal_v8/controlled_baselines/openfhe_bgv_only_c50_d784_s2026_r005.json"
"four_path_sum_only_c10_d784_s2024_r001","four_path_sum_only","10","784","2024","1","PASS","0","0","0","0","103.953","10487360","1048736","11536096","1048736","0.213812","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2024_r001.json"
"four_path_sum_only_c10_d784_s2024_r002","four_path_sum_only","10","784","2024","2","PASS","0","0","0","0","93.1636","10487360","1048736","11536096","1048736","0.190932","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2024_r002.json"
"four_path_sum_only_c10_d784_s2024_r003","four_path_sum_only","10","784","2024","3","PASS","0","0","0","0","88.8799","10487360","1048736","11536096","1048736","0.176485","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2024_r003.json"
"four_path_sum_only_c10_d784_s2024_r004","four_path_sum_only","10","784","2024","4","PASS","0","0","0","0","101.187","10487360","1048736","11536096","1048736","0.191573","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2024_r004.json"
"four_path_sum_only_c10_d784_s2024_r005","four_path_sum_only","10","784","2024","5","PASS","0","0","0","0","91.9366","10487360","1048736","11536096","1048736","0.186977","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2024_r005.json"
"four_path_sum_only_c10_d784_s2025_r001","four_path_sum_only","10","784","2025","1","PASS","0","0","0","0","101.609","10487360","1048736","11536096","1048736","0.193105","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2025_r001.json"
"four_path_sum_only_c10_d784_s2025_r002","four_path_sum_only","10","784","2025","2","PASS","0","0","0","0","98.5594","10487360","1048736","11536096","1048736","0.187949","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2025_r002.json"
"four_path_sum_only_c10_d784_s2025_r003","four_path_sum_only","10","784","2025","3","PASS","0","0","0","0","98.8742","10487360","1048736","11536096","1048736","0.188964","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2025_r003.json"
"four_path_sum_only_c10_d784_s2025_r004","four_path_sum_only","10","784","2025","4","PASS","0","0","0","0","100.123","10487360","1048736","11536096","1048736","0.189581","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2025_r004.json"
"four_path_sum_only_c10_d784_s2025_r005","four_path_sum_only","10","784","2025","5","PASS","0","0","0","0","107.575","10487360","1048736","11536096","1048736","0.201521","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2025_r005.json"
"four_path_sum_only_c10_d784_s2026_r001","four_path_sum_only","10","784","2026","1","PASS","0","0","0","0","97.2435","10487360","1048736","11536096","1048736","0.192762","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2026_r001.json"
"four_path_sum_only_c10_d784_s2026_r002","four_path_sum_only","10","784","2026","2","PASS","0","0","0","0","99.9251","10487360","1048736","11536096","1048736","0.225554","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2026_r002.json"
"four_path_sum_only_c10_d784_s2026_r003","four_path_sum_only","10","784","2026","3","PASS","0","0","0","0","90.8811","10487360","1048736","11536096","1048736","0.186448","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2026_r003.json"
"four_path_sum_only_c10_d784_s2026_r004","four_path_sum_only","10","784","2026","4","PASS","0","0","0","0","100.803","10487360","1048736","11536096","1048736","0.191377","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2026_r004.json"
"four_path_sum_only_c10_d784_s2026_r005","four_path_sum_only","10","784","2026","5","PASS","0","0","0","0","94.0437","10487360","1048736","11536096","1048736","0.183062","results/formal_v8/controlled_baselines/four_path_sum_only_c10_d784_s2026_r005.json"
"four_path_sum_only_c20_d784_s2024_r001","four_path_sum_only","20","784","2024","1","PASS","0","0","0","0","175.763","20974720","1048736","22023456","1048736","0.280677","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2024_r001.json"
"four_path_sum_only_c20_d784_s2024_r002","four_path_sum_only","20","784","2024","2","PASS","0","0","0","0","177.947","20974720","1048736","22023456","1048736","0.330325","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2024_r002.json"
"four_path_sum_only_c20_d784_s2024_r003","four_path_sum_only","20","784","2024","3","PASS","0","0","0","0","167.754","20974720","1048736","22023456","1048736","0.262896","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2024_r003.json"
"four_path_sum_only_c20_d784_s2024_r004","four_path_sum_only","20","784","2024","4","PASS","0","0","0","0","181.165","20974720","1048736","22023456","1048736","0.272506","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2024_r004.json"
"four_path_sum_only_c20_d784_s2024_r005","four_path_sum_only","20","784","2024","5","PASS","0","0","0","0","176.223","20974720","1048736","22023456","1048736","0.267682","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2024_r005.json"
"four_path_sum_only_c20_d784_s2025_r001","four_path_sum_only","20","784","2025","1","PASS","0","0","0","0","175.824","20974720","1048736","22023456","1048736","0.279771","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2025_r001.json"
"four_path_sum_only_c20_d784_s2025_r002","four_path_sum_only","20","784","2025","2","PASS","0","0","0","0","195.841","20974720","1048736","22023456","1048736","0.301773","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2025_r002.json"
"four_path_sum_only_c20_d784_s2025_r003","four_path_sum_only","20","784","2025","3","PASS","0","0","0","0","177.951","20974720","1048736","22023456","1048736","0.267336","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2025_r003.json"
"four_path_sum_only_c20_d784_s2025_r004","four_path_sum_only","20","784","2025","4","PASS","0","0","0","0","194.584","20974720","1048736","22023456","1048736","0.297396","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2025_r004.json"
"four_path_sum_only_c20_d784_s2025_r005","four_path_sum_only","20","784","2025","5","PASS","0","0","0","0","206.116","20974720","1048736","22023456","1048736","0.306858","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2025_r005.json"
"four_path_sum_only_c20_d784_s2026_r001","four_path_sum_only","20","784","2026","1","PASS","0","0","0","0","191.436","20974720","1048736","22023456","1048736","0.310502","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2026_r001.json"
"four_path_sum_only_c20_d784_s2026_r002","four_path_sum_only","20","784","2026","2","PASS","0","0","0","0","168.474","20974720","1048736","22023456","1048736","0.25584","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2026_r002.json"
"four_path_sum_only_c20_d784_s2026_r003","four_path_sum_only","20","784","2026","3","PASS","0","0","0","0","181.348","20974720","1048736","22023456","1048736","0.270184","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2026_r003.json"
"four_path_sum_only_c20_d784_s2026_r004","four_path_sum_only","20","784","2026","4","PASS","0","0","0","0","170.986","20974720","1048736","22023456","1048736","0.268005","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2026_r004.json"
"four_path_sum_only_c20_d784_s2026_r005","four_path_sum_only","20","784","2026","5","PASS","0","0","0","0","175.722","20974720","1048736","22023456","1048736","0.292388","results/formal_v8/controlled_baselines/four_path_sum_only_c20_d784_s2026_r005.json"
"four_path_sum_only_c30_d784_s2024_r001","four_path_sum_only","30","784","2024","1","PASS","0","0","0","0","263.891","31462080","1048736","32510816","1048736","0.373331","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2024_r001.json"
"four_path_sum_only_c30_d784_s2024_r002","four_path_sum_only","30","784","2024","2","PASS","0","0","0","0","255.021","31462080","1048736","32510816","1048736","0.348693","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2024_r002.json"
"four_path_sum_only_c30_d784_s2024_r003","four_path_sum_only","30","784","2024","3","PASS","0","0","0","0","262.628","31462080","1048736","32510816","1048736","0.360349","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2024_r003.json"
"four_path_sum_only_c30_d784_s2024_r004","four_path_sum_only","30","784","2024","4","PASS","0","0","0","0","244.755","31462080","1048736","32510816","1048736","0.336626","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2024_r004.json"
"four_path_sum_only_c30_d784_s2024_r005","four_path_sum_only","30","784","2024","5","PASS","0","0","0","0","247.367","31462080","1048736","32510816","1048736","0.334862","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2024_r005.json"
"four_path_sum_only_c30_d784_s2025_r001","four_path_sum_only","30","784","2025","1","PASS","0","0","0","0","260.625","31462080","1048736","32510816","1048736","0.365625","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2025_r001.json"
"four_path_sum_only_c30_d784_s2025_r002","four_path_sum_only","30","784","2025","2","PASS","0","0","0","0","255.384","31462080","1048736","32510816","1048736","0.359465","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2025_r002.json"
"four_path_sum_only_c30_d784_s2025_r003","four_path_sum_only","30","784","2025","3","PASS","0","0","0","0","277.798","31462080","1048736","32510816","1048736","0.373231","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2025_r003.json"
"four_path_sum_only_c30_d784_s2025_r004","four_path_sum_only","30","784","2025","4","PASS","0","0","0","0","270.778","31462080","1048736","32510816","1048736","0.382837","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2025_r004.json"
"four_path_sum_only_c30_d784_s2025_r005","four_path_sum_only","30","784","2025","5","PASS","0","0","0","0","285.912","31462080","1048736","32510816","1048736","0.389611","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2025_r005.json"
"four_path_sum_only_c30_d784_s2026_r001","four_path_sum_only","30","784","2026","1","PASS","0","0","0","0","281.221","31462080","1048736","32510816","1048736","0.399507","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2026_r001.json"
"four_path_sum_only_c30_d784_s2026_r002","four_path_sum_only","30","784","2026","2","PASS","0","0","0","0","267.451","31462080","1048736","32510816","1048736","0.365257","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2026_r002.json"
"four_path_sum_only_c30_d784_s2026_r003","four_path_sum_only","30","784","2026","3","PASS","0","0","0","0","321.805","31462080","1048736","32510816","1048736","0.430155","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2026_r003.json"
"four_path_sum_only_c30_d784_s2026_r004","four_path_sum_only","30","784","2026","4","PASS","0","0","0","0","276.948","31462080","1048736","32510816","1048736","0.403426","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2026_r004.json"
"four_path_sum_only_c30_d784_s2026_r005","four_path_sum_only","30","784","2026","5","PASS","0","0","0","0","266.712","31462080","1048736","32510816","1048736","0.366837","results/formal_v8/controlled_baselines/four_path_sum_only_c30_d784_s2026_r005.json"
"four_path_sum_only_c40_d784_s2024_r001","four_path_sum_only","40","784","2024","1","PASS","0","0","0","0","404.802","41949440","1048736","42998176","1048736","0.507853","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2024_r001.json"
"four_path_sum_only_c40_d784_s2024_r002","four_path_sum_only","40","784","2024","2","PASS","0","0","0","0","351.189","41949440","1048736","42998176","1048736","0.453782","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2024_r002.json"
"four_path_sum_only_c40_d784_s2024_r003","four_path_sum_only","40","784","2024","3","PASS","0","0","0","0","348.18","41949440","1048736","42998176","1048736","0.440651","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2024_r003.json"
"four_path_sum_only_c40_d784_s2024_r004","four_path_sum_only","40","784","2024","4","PASS","0","0","0","0","333.068","41949440","1048736","42998176","1048736","0.429952","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2024_r004.json"
"four_path_sum_only_c40_d784_s2024_r005","four_path_sum_only","40","784","2024","5","PASS","0","0","0","0","333.34","41949440","1048736","42998176","1048736","0.436603","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2024_r005.json"
"four_path_sum_only_c40_d784_s2025_r001","four_path_sum_only","40","784","2025","1","PASS","0","0","0","0","342.684","41949440","1048736","42998176","1048736","0.446227","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2025_r001.json"
"four_path_sum_only_c40_d784_s2025_r002","four_path_sum_only","40","784","2025","2","PASS","0","0","0","0","344.751","41949440","1048736","42998176","1048736","0.467939","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2025_r002.json"
"four_path_sum_only_c40_d784_s2025_r003","four_path_sum_only","40","784","2025","3","PASS","0","0","0","0","337.868","41949440","1048736","42998176","1048736","0.449571","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2025_r003.json"
"four_path_sum_only_c40_d784_s2025_r004","four_path_sum_only","40","784","2025","4","PASS","0","0","0","0","348.374","41949440","1048736","42998176","1048736","0.455591","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2025_r004.json"
"four_path_sum_only_c40_d784_s2025_r005","four_path_sum_only","40","784","2025","5","PASS","0","0","0","0","336.395","41949440","1048736","42998176","1048736","0.456077","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2025_r005.json"
"four_path_sum_only_c40_d784_s2026_r001","four_path_sum_only","40","784","2026","1","PASS","0","0","0","0","354.729","41949440","1048736","42998176","1048736","0.446171","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2026_r001.json"
"four_path_sum_only_c40_d784_s2026_r002","four_path_sum_only","40","784","2026","2","PASS","0","0","0","0","333.822","41949440","1048736","42998176","1048736","0.429208","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2026_r002.json"
"four_path_sum_only_c40_d784_s2026_r003","four_path_sum_only","40","784","2026","3","PASS","0","0","0","0","346.874","41949440","1048736","42998176","1048736","0.437977","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2026_r003.json"
"four_path_sum_only_c40_d784_s2026_r004","four_path_sum_only","40","784","2026","4","PASS","0","0","0","0","337.984","41949440","1048736","42998176","1048736","0.430154","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2026_r004.json"
"four_path_sum_only_c40_d784_s2026_r005","four_path_sum_only","40","784","2026","5","PASS","0","0","0","0","334.261","41949440","1048736","42998176","1048736","0.427792","results/formal_v8/controlled_baselines/four_path_sum_only_c40_d784_s2026_r005.json"
"four_path_sum_only_c50_d784_s2024_r001","four_path_sum_only","50","784","2024","1","PASS","0","0","0","0","437.721","52436800","1048736","53485536","1048736","0.544165","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2024_r001.json"
"four_path_sum_only_c50_d784_s2024_r002","four_path_sum_only","50","784","2024","2","PASS","0","0","0","0","397.007","52436800","1048736","53485536","1048736","0.490746","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2024_r002.json"
"four_path_sum_only_c50_d784_s2024_r003","four_path_sum_only","50","784","2024","3","PASS","0","0","0","0","415.542","52436800","1048736","53485536","1048736","0.508791","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2024_r003.json"
"four_path_sum_only_c50_d784_s2024_r004","four_path_sum_only","50","784","2024","4","PASS","0","0","0","0","421.567","52436800","1048736","53485536","1048736","0.518633","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2024_r004.json"
"four_path_sum_only_c50_d784_s2024_r005","four_path_sum_only","50","784","2024","5","PASS","0","0","0","0","402.431","52436800","1048736","53485536","1048736","0.491802","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2024_r005.json"
"four_path_sum_only_c50_d784_s2025_r001","four_path_sum_only","50","784","2025","1","PASS","0","0","0","0","417.403","52436800","1048736","53485536","1048736","0.516972","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2025_r001.json"
"four_path_sum_only_c50_d784_s2025_r002","four_path_sum_only","50","784","2025","2","PASS","0","0","0","0","398.546","52436800","1048736","53485536","1048736","0.48492","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2025_r002.json"
"four_path_sum_only_c50_d784_s2025_r003","four_path_sum_only","50","784","2025","3","PASS","0","0","0","0","413.837","52436800","1048736","53485536","1048736","0.511772","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2025_r003.json"
"four_path_sum_only_c50_d784_s2025_r004","four_path_sum_only","50","784","2025","4","PASS","0","0","0","0","404.218","52436800","1048736","53485536","1048736","0.501157","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2025_r004.json"
"four_path_sum_only_c50_d784_s2025_r005","four_path_sum_only","50","784","2025","5","PASS","0","0","0","0","403.889","52436800","1048736","53485536","1048736","0.496224","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2025_r005.json"
"four_path_sum_only_c50_d784_s2026_r001","four_path_sum_only","50","784","2026","1","PASS","0","0","0","0","449.724","52436800","1048736","53485536","1048736","0.548012","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2026_r001.json"
"four_path_sum_only_c50_d784_s2026_r002","four_path_sum_only","50","784","2026","2","PASS","0","0","0","0","427.855","52436800","1048736","53485536","1048736","0.527161","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2026_r002.json"
"four_path_sum_only_c50_d784_s2026_r003","four_path_sum_only","50","784","2026","3","PASS","0","0","0","0","419.741","52436800","1048736","53485536","1048736","0.525266","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2026_r003.json"
"four_path_sum_only_c50_d784_s2026_r004","four_path_sum_only","50","784","2026","4","PASS","0","0","0","0","427.661","52436800","1048736","53485536","1048736","0.523168","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2026_r004.json"
"four_path_sum_only_c50_d784_s2026_r005","four_path_sum_only","50","784","2026","5","PASS","0","0","0","0","406.286","52436800","1048736","53485536","1048736","0.509288","results/formal_v8/controlled_baselines/four_path_sum_only_c50_d784_s2026_r005.json"
"shuffle_only_c10_d784_s2024_r001","shuffle_only","10","784","2024","1","PASS","0","0","0","0","305.93","10487360","23072192","33559552","23072192","0.40609","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2024_r001.json"
"shuffle_only_c10_d784_s2024_r002","shuffle_only","10","784","2024","2","PASS","0","0","0","0","306.269","10487360","23072192","33559552","23072192","0.399512","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2024_r002.json"
"shuffle_only_c10_d784_s2024_r003","shuffle_only","10","784","2024","3","PASS","0","0","0","0","314.71","10487360","23072192","33559552","23072192","0.411037","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2024_r003.json"
"shuffle_only_c10_d784_s2024_r004","shuffle_only","10","784","2024","4","PASS","0","0","0","0","303.772","10487360","23072192","33559552","23072192","0.400011","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2024_r004.json"
"shuffle_only_c10_d784_s2024_r005","shuffle_only","10","784","2024","5","PASS","0","0","0","0","304.487","10487360","23072192","33559552","23072192","0.393285","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2024_r005.json"
"shuffle_only_c10_d784_s2025_r001","shuffle_only","10","784","2025","1","PASS","0","0","0","0","298.247","10487360","23072192","33559552","23072192","0.394172","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2025_r001.json"
"shuffle_only_c10_d784_s2025_r002","shuffle_only","10","784","2025","2","PASS","0","0","0","0","318.003","10487360","23072192","33559552","23072192","0.411033","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2025_r002.json"
"shuffle_only_c10_d784_s2025_r003","shuffle_only","10","784","2025","3","PASS","0","0","0","0","325.06","10487360","23072192","33559552","23072192","0.418345","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2025_r003.json"
"shuffle_only_c10_d784_s2025_r004","shuffle_only","10","784","2025","4","PASS","0","0","0","0","320.158","10487360","23072192","33559552","23072192","0.417131","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2025_r004.json"
"shuffle_only_c10_d784_s2025_r005","shuffle_only","10","784","2025","5","PASS","0","0","0","0","310.648","10487360","23072192","33559552","23072192","0.406624","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2025_r005.json"
"shuffle_only_c10_d784_s2026_r001","shuffle_only","10","784","2026","1","PASS","0","0","0","0","306.186","10487360","23072192","33559552","23072192","0.401906","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2026_r001.json"
"shuffle_only_c10_d784_s2026_r002","shuffle_only","10","784","2026","2","PASS","0","0","0","0","307.678","10487360","23072192","33559552","23072192","0.398352","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2026_r002.json"
"shuffle_only_c10_d784_s2026_r003","shuffle_only","10","784","2026","3","PASS","0","0","0","0","302.144","10487360","23072192","33559552","23072192","0.389547","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2026_r003.json"
"shuffle_only_c10_d784_s2026_r004","shuffle_only","10","784","2026","4","PASS","0","0","0","0","320.951","10487360","23072192","33559552","23072192","0.407896","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2026_r004.json"
"shuffle_only_c10_d784_s2026_r005","shuffle_only","10","784","2026","5","PASS","0","0","0","0","302.964","10487360","23072192","33559552","23072192","0.393512","results/formal_v8/controlled_baselines/shuffle_only_c10_d784_s2026_r005.json"
"shuffle_only_c20_d784_s2024_r001","shuffle_only","20","784","2024","1","PASS","0","0","0","0","606.926","20974720","44046912","65021632","44046912","0.699605","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2024_r001.json"
"shuffle_only_c20_d784_s2024_r002","shuffle_only","20","784","2024","2","PASS","0","0","0","0","576.602","20974720","44046912","65021632","44046912","0.66741","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2024_r002.json"
"shuffle_only_c20_d784_s2024_r003","shuffle_only","20","784","2024","3","PASS","0","0","0","0","595.934","20974720","44046912","65021632","44046912","0.689755","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2024_r003.json"
"shuffle_only_c20_d784_s2024_r004","shuffle_only","20","784","2024","4","PASS","0","0","0","0","622.996","20974720","44046912","65021632","44046912","0.736213","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2024_r004.json"
"shuffle_only_c20_d784_s2024_r005","shuffle_only","20","784","2024","5","PASS","0","0","0","0","583.518","20974720","44046912","65021632","44046912","0.677644","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2024_r005.json"
"shuffle_only_c20_d784_s2025_r001","shuffle_only","20","784","2025","1","PASS","0","0","0","0","580.844","20974720","44046912","65021632","44046912","0.678189","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2025_r001.json"
"shuffle_only_c20_d784_s2025_r002","shuffle_only","20","784","2025","2","PASS","0","0","0","0","587.477","20974720","44046912","65021632","44046912","0.679878","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2025_r002.json"
"shuffle_only_c20_d784_s2025_r003","shuffle_only","20","784","2025","3","PASS","0","0","0","0","581.129","20974720","44046912","65021632","44046912","0.67098","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2025_r003.json"
"shuffle_only_c20_d784_s2025_r004","shuffle_only","20","784","2025","4","PASS","0","0","0","0","615.592","20974720","44046912","65021632","44046912","0.705379","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2025_r004.json"
"shuffle_only_c20_d784_s2025_r005","shuffle_only","20","784","2025","5","PASS","0","0","0","0","601.864","20974720","44046912","65021632","44046912","0.695005","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2025_r005.json"
"shuffle_only_c20_d784_s2026_r001","shuffle_only","20","784","2026","1","PASS","0","0","0","0","600.854","20974720","44046912","65021632","44046912","0.705474","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2026_r001.json"
"shuffle_only_c20_d784_s2026_r002","shuffle_only","20","784","2026","2","PASS","0","0","0","0","615.091","20974720","44046912","65021632","44046912","0.714691","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2026_r002.json"
"shuffle_only_c20_d784_s2026_r003","shuffle_only","20","784","2026","3","PASS","0","0","0","0","652.741","20974720","44046912","65021632","44046912","0.74467","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2026_r003.json"
"shuffle_only_c20_d784_s2026_r004","shuffle_only","20","784","2026","4","PASS","0","0","0","0","599.006","20974720","44046912","65021632","44046912","0.701197","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2026_r004.json"
"shuffle_only_c20_d784_s2026_r005","shuffle_only","20","784","2026","5","PASS","0","0","0","0","602.158","20974720","44046912","65021632","44046912","0.692254","results/formal_v8/controlled_baselines/shuffle_only_c20_d784_s2026_r005.json"
"shuffle_only_c30_d784_s2024_r001","shuffle_only","30","784","2024","1","PASS","0","0","0","0","908.347","31462080","65021632","96483712","65021632","1.033866","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2024_r001.json"
"shuffle_only_c30_d784_s2024_r002","shuffle_only","30","784","2024","2","PASS","0","0","0","0","881.201","31462080","65021632","96483712","65021632","0.973706","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2024_r002.json"
"shuffle_only_c30_d784_s2024_r003","shuffle_only","30","784","2024","3","PASS","0","0","0","0","885.132","31462080","65021632","96483712","65021632","0.974507","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2024_r003.json"
"shuffle_only_c30_d784_s2024_r004","shuffle_only","30","784","2024","4","PASS","0","0","0","0","866.265","31462080","65021632","96483712","65021632","0.96711","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2024_r004.json"
"shuffle_only_c30_d784_s2024_r005","shuffle_only","30","784","2024","5","PASS","0","0","0","0","918.093","31462080","65021632","96483712","65021632","1.014348","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2024_r005.json"
"shuffle_only_c30_d784_s2025_r001","shuffle_only","30","784","2025","1","PASS","0","0","0","0","866.2","31462080","65021632","96483712","65021632","0.959716","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2025_r001.json"
"shuffle_only_c30_d784_s2025_r002","shuffle_only","30","784","2025","2","PASS","0","0","0","0","890.647","31462080","65021632","96483712","65021632","0.987489","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2025_r002.json"
"shuffle_only_c30_d784_s2025_r003","shuffle_only","30","784","2025","3","PASS","0","0","0","0","867.549","31462080","65021632","96483712","65021632","0.965364","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2025_r003.json"
"shuffle_only_c30_d784_s2025_r004","shuffle_only","30","784","2025","4","PASS","0","0","0","0","925.058","31462080","65021632","96483712","65021632","1.026794","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2025_r004.json"
"shuffle_only_c30_d784_s2025_r005","shuffle_only","30","784","2025","5","PASS","0","0","0","0","880.703","31462080","65021632","96483712","65021632","0.986098","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2025_r005.json"
"shuffle_only_c30_d784_s2026_r001","shuffle_only","30","784","2026","1","PASS","0","0","0","0","881.571","31462080","65021632","96483712","65021632","0.987949","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2026_r001.json"
"shuffle_only_c30_d784_s2026_r002","shuffle_only","30","784","2026","2","PASS","0","0","0","0","923.545","31462080","65021632","96483712","65021632","1.023018","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2026_r002.json"
